5578,3722,4,1420086421
5578,5677,3,1420086437
5578,5840,3,1420086447
5578,5847,3,1420086459
5578,5846,-1,1420086469
5578,5876,3,1420086526
35,5878,1,1420137845
5525,856,-1,1420174281
3345,4304,2,1420193685
4304,3345,2,1420193791
5825,2934,1,1420205315
2934,5825,1,1420205338
2194,870,-10,1420229102
2194,3878,1,1420230669
2194,1947,5,1420232207
1018,5879,5,1420250138
35,4924,2,1420300360
215,5707,1,1420303296
5707,215,2,1420303738
4553,4291,8,1420318660
4532,5880,1,1420324657
35,5881,1,1420358648
5881,35,1,1420358823
4532,5138,-5,1420775190
4532,3828,3,1420775297
4532,481,1,1420775412
3828,4532,3,1420776845
1316,1352,-10,1420777311
2388,1394,-1,1420786479
2388,5457,1,1420787437
4532,5039,-5,1420789403
5880,4532,1,1420808554
4452,3828,5,1420810514
3722,115,1,1420817285
4532,5882,2,1420845228
1018,1810,3,1420846665
1810,4291,4,1420859201
4532,1764,1,1420877628
4532,1403,1,1420877700
4532,2934,1,1420878085
96,5825,1,1420905786
5825,96,1,1420906034
4316,3527,1,1420926294
4172,5852,1,1420985171
5852,4172,1,1420993951
5457,1316,2,1421007713
3722,5883,1,1421011156
5883,3864,1,1421012352
5883,3878,1,1421012669
5883,3722,1,1421012742
1316,5457,1,1421019483
3897,4518,5,1421035824
4518,3897,4,1421035854
3640,3828,1,1421094191
3722,5559,1,1421098418
3722,5884,1,1421100335
115,5884,1,1421100350
3707,5884,1,1421100483
1512,2822,1,1421111418
1512,3707,1,1421111437
1512,5525,1,1421111464
3707,4205,2,1421129786
35,5885,1,1421156223
5578,3707,1,1421174737
4532,5886,1,1421191636
5886,4532,1,1421192920
2392,96,1,1421214089
96,2392,1,1421230183
2392,2252,1,1421245729
2252,2392,1,1421254143
5765,1810,1,1421259359
33,4611,1,1421262757
4611,33,1,1421262764
4532,4611,1,1421296699
4532,4556,-10,1421304002
4532,5887,-10,1421304134
3813,4315,3,1421310734
4315,3813,3,1421310761
361,1850,1,1421358472
361,4532,1,1421377170
4532,5881,1,1421391015
5881,4532,1,1421393477
5881,4499,1,1421398089
1316,2942,1,1421434858
1018,3714,4,1421441811
3714,1018,6,1421446711
5881,5888,1,1421503099
5888,5881,1,1421503373
