1318,827,5,1325389795
1596,1584,1,1325394256
1584,1596,1,1325394329
1595,1555,2,1325434357
1396,1687,1,1325443802
1396,1629,1,1325443874
1687,1396,1,1325444198
1564,1548,1,1325444923
7,1665,1,1325454845
1665,7,1,1325455264
1676,1688,1,1325473671
1688,1676,1,1325473783
1636,1689,1,1325484548
1689,1636,1,1325484582
1386,1636,1,1325484965
1636,1386,1,1325485040
283,1556,2,1325488179
1556,283,4,1325488769
1317,1128,2,1325489957
1128,1317,2,1325490018
1688,1317,1,1325510368
1317,1688,1,1325510586
1690,1566,1,1325529589
35,1691,1,1325537086
1691,35,1,1325537389
1647,1502,1,1325541957
1502,1647,1,1325542751
1555,1499,1,1325546980
1499,1555,1,1325548360
1689,1,10,1325551509
1690,1,10,1325551556
1629,1628,1,1325551876
1566,1690,3,1325553456
1386,1692,1,1325586229
1692,1217,2,1325586595
1690,25,10,1325602259
1692,1647,-1,1325603538
905,1647,1,1325604706
647,1647,-1,1325605298
1585,1396,1,1325628991
1281,1615,2,1325698086
1615,1281,2,1325698230
1611,722,1,1325704593
1647,309,-10,1325706052
1615,1692,1,1325725804
1650,1615,5,1325727841
1615,1650,5,1325728315
546,1693,1,1325730532
1629,104,1,1325731276
1,57,6,1325731951
1693,546,1,1325732465
104,1629,3,1325739151
905,1487,3,1325739698
1692,1615,2,1325754374
1655,1615,2,1325777730
35,1694,1,1325778321
35,1629,2,1325778652
1629,35,2,1325779305
905,1591,1,1325781733
1655,1690,-1,1325781881
15,93,1,1325782726
15,1453,1,1325782910
93,96,2,1325784366
96,93,2,1325784421
1566,523,2,1325787607
1442,775,2,1325787961
523,1566,1,1325788862
1620,1566,3,1325788942
1629,1696,1,1325792809
1696,1629,1,1325793259
64,189,3,1325810660
1629,1487,1,1325813729
1487,1629,1,1325813767
1490,937,1,1325825514
937,1490,1,1325825527
1529,1697,2,1325852492
1697,1529,1,1325853178
1566,1698,1,1325858849
1698,1566,1,1325858963
363,1566,2,1325871969
1566,363,2,1325871999
1591,1386,1,1325887268
1386,1591,1,1325891398
1543,1556,3,1325891959
937,1609,-10,1325906245
1639,1566,3,1325911022
1543,1693,1,1325932017
35,1699,1,1325937232
7,1316,2,1325965759
1316,7,2,1325965839
1658,1317,3,1325975629
1700,1396,1,1325983582
1701,1702,2,1326014994
1702,1701,2,1326015042
1620,184,2,1326027082
184,1585,1,1326033587
1669,1703,1,1326036386
1662,1701,10,1326042196
174,1701,1,1326047535
1701,174,1,1326047627
1703,1669,1,1326053458
1700,522,1,1326061836
522,1700,1,1326061867
903,1704,1,1326070590
1704,903,1,1326070933
540,7,10,1326085154
7,540,3,1326085210
1396,1702,1,1326098156
1702,1396,1,1326098159
35,1702,1,1326104756
1591,1383,1,1326125845
353,1585,1,1326125884
1585,353,1,1326125900
1383,1700,1,1326155349
1700,1383,1,1326155372
905,537,1,1326175093
913,537,1,1326182520
537,913,1,1326182548
1396,913,1,1326186899
913,1396,1,1326186950
1396,1706,1,1326187032
1566,1639,2,1326217211
1396,1348,1,1326221404
1386,353,2,1326222515
353,1386,3,1326222537
1348,1396,1,1326224502
1568,1707,1,1326245063
1707,1568,5,1326245158
1700,1708,8,1326250885
1708,1700,8,1326251170
104,882,2,1326259044
35,1709,1,1326262451
1699,35,1,1326263720
1686,1615,5,1326294512
1615,1686,5,1326294579
1686,1566,5,1326295192
1566,1686,5,1326295243
1591,1710,1,1326304553
1710,1591,1,1326304609
1562,1650,1,1326315724
1650,1562,1,1326315896
1568,1546,1,1326331270
1546,1568,1,1326331564
1585,1609,-10,1326345492
1657,1281,1,1326356980
1541,1383,2,1326374874
1541,1566,2,1326374905
1541,1386,1,1326374953
1615,1705,-10,1326385364
1386,1396,6,1326389101
1555,1,1,1326396305
1,1555,1,1326396349
1386,537,5,1326411209
1386,1529,4,1326411238
309,1675,-5,1326418421
7,1702,1,1326432235
1657,1383,2,1326435447
1383,1657,1,1326435695
1615,1630,1,1326448043
1615,1595,1,1326454096
1566,1712,1,1326466305
359,1566,2,1326477569
1701,1396,1,1326487588
1396,1713,1,1326516923
1018,1714,1,1326523188
1714,1018,1,1326523253
1576,1715,1,1326569924
1715,1576,1,1326570260
1568,1716,1,1326577510
64,1386,2,1326580497
64,1353,-1,1326580514
1499,1714,1,1326582007
1714,1499,1,1326584391
1562,1629,1,1326587835
1629,1562,2,1326587972
1562,1615,3,1326588733
775,1465,2,1326649059
57,1566,3,1326655247
1568,1718,2,1326659682
1718,1568,2,1326659726
1566,359,3,1326670542
1566,57,3,1326670561
1568,905,1,1326681101
1712,1566,5,1326724338
35,1721,1,1326742933
1717,775,2,1326790447
1615,1562,3,1326792144
1465,1723,1,1326811918
39,415,8,1326812066
1723,1465,1,1326812467
35,1724,1,1326816436
1724,35,1,1326816531
1566,1725,3,1326816732
1725,1566,3,1326817435
1383,1726,1,1326825804
1726,1383,1,1326826028
1595,1615,2,1326833139
1396,1674,2,1326836430
1396,1700,2,1326836565
36,1,4,1326839793
1,36,3,1326840244
1674,1396,2,1326843873
1674,1334,2,1326844111
1562,1490,1,1326846521
1490,1562,1,1326846783
1,1727,1,1326863467
1727,1,1,1326863489
1465,775,3,1326873887
1539,1281,2,1326897324
1539,1728,1,1326899895
1591,1724,1,1326917824
775,523,4,1326923717
775,1281,1,1326924937
775,1717,2,1326926591
1650,1729,2,1326929146
1729,1650,2,1326929200
304,1383,1,1326942617
1383,304,1,1326942703
1317,1502,2,1326947754
1502,1317,2,1326947897
1693,1502,1,1326947951
1502,1693,1,1326947970
1502,1714,2,1326951742
1714,1502,2,1326951813
1201,1615,4,1326993101
1615,1201,4,1326993116
1566,1565,5,1326998480
1566,1657,6,1327008100
1562,1555,2,1327008401
1555,1562,3,1327008473
309,882,2,1327013065
309,1383,3,1327013163
1644,35,5,1327024069
1201,64,2,1327036490
1714,1154,1,1327046614
1585,1555,5,1327083456
1555,1584,1,1327083750
1584,1555,1,1327083908
1201,1690,1,1327085833
1317,1453,3,1327090442
592,1585,1,1327092488
1585,592,1,1327092521
35,1732,1,1327094894
1732,35,1,1327095013
1317,1693,1,1327095215
359,1733,2,1327095673
1693,1317,1,1327096484
1334,1674,2,1327099238
35,1733,1,1327100558
35,1734,1,1327100567
1728,1735,1,1327101392
1562,1736,1,1327117674
1736,1562,1,1327117842
7,304,3,1327142574
184,1733,2,1327149222
1669,1737,1,1327150456
1396,905,4,1327165271
1736,493,1,1327170225
493,1736,2,1327171388
1487,1693,1,1327188921
1386,1245,1,1327189156
1245,1386,1,1327189203
1386,1562,2,1327190508
1562,1386,2,1327190938
1736,256,1,1327200182
256,1736,1,1327200200
905,1738,1,1327203769
1738,905,1,1327204087
1736,1739,-1,1327234435
1499,1317,2,1327246375
1281,1664,1,1327246502
7,1664,1,1327248196
523,775,4,1327248971
1317,1499,2,1327259924
1664,1281,1,1327266208
1736,1334,1,1327269621
1629,1736,1,1327273234
1334,1736,3,1327273967
1568,1740,1,1327282483
1386,1727,1,1327283344
1740,1568,1,1327283386
1727,1386,1,1327283581
537,1201,2,1327285439
1571,1383,1,1327292634
1736,1731,1,1327295852
1731,1736,1,1327295862
1675,1348,1,1327300954
1348,1675,1,1327301078
35,1741,1,1327316833
1742,832,-10,1327342767
1738,1245,1,1327350150
1245,1738,1,1327350164
1731,1582,1,1327350382
1562,861,1,1327355200
1629,1693,1,1327369904
1693,1629,1,1327369916
1396,1281,2,1327370811
415,39,8,1327407036
415,1281,1,1327407374
1281,415,1,1327409322
1281,775,2,1327409627
415,1417,1,1327416039
1720,775,1,1327424717
1741,35,2,1327427230
1417,415,1,1327442291
592,1352,1,1327445207
1352,592,1,1327445217
546,537,1,1327445239
415,95,5,1327445692
537,546,1,1327446085
415,257,4,1327446583
1,1352,3,1327446649
540,1386,10,1327452776
493,1743,3,1327462690
1366,353,3,1327464564
1736,908,1,1327501190
908,1736,1,1327501203
1565,1736,1,1327515410
1736,1565,2,1327515542
592,1386,4,1327517364
1386,592,4,1327530123
1727,905,1,1327536761
1615,1711,2,1327543866
1629,1386,3,1327544000
1711,1615,1,1327556455
1201,1747,4,1327560788
1396,1747,1,1327562959
1747,1396,1,1327563179
1693,1556,1,1327599249
1556,1693,1,1327599322
1487,1,2,1327603739
1,1487,2,1327604119
36,1748,1,1327609090
1748,36,1,1327610522
1746,1686,2,1327631600
1746,861,1,1327634510
1,120,3,1327641203
1,1749,1,1327700513
1576,1383,2,1327722911
1556,545,4,1327761600
1490,1334,1,1327789731
1334,1490,1,1327789796
1750,1334,1,1327789809
1366,1201,3,1327804479
537,1366,1,1327806601
1562,1690,3,1327811580
1657,1731,3,1327811747
1629,1475,2,1327814701
1366,1751,1,1327819440
1751,1366,1,1327820879
1751,705,1,1327821693
705,1751,1,1327821750
537,1576,1,1327849580
1576,1752,2,1327858188
1752,1576,2,1327858396
1751,1754,1,1327872725
1754,1751,1,1327872769
1576,537,1,1327878677
1751,1744,1,1327882530
1744,1751,1,1327883330
1721,1744,2,1327890231
1629,1744,1,1327890759
1744,1629,1,1327890879
1746,1585,1,1327894060
1585,1746,1,1327894094
1744,1721,1,1327898716
1725,545,1,1327925967
1322,1744,1,1327938597
537,1386,4,1327947547
1366,363,2,1327955337
1527,1752,1,1327964251
1752,1527,1,1327964281
41,304,1,1327977151
1756,1744,1,1327979347
1757,1744,1,1327981703
1744,1757,1,1327989219
1366,822,1,1328004038
1756,1585,2,1328027479
178,1758,3,1328030785
1756,822,-1,1328033212
1758,178,3,1328033215
1759,1591,10,1328043914
41,1591,1,1328044624
1615,1735,1,1328049098
1585,1756,-10,1328050997
905,1756,-10,1328052138
1487,1756,-10,1328052271
1744,1756,-10,1328056037
1562,1756,-10,1328058350
1499,1396,3,1328068056
1674,1714,2,1328078840
1685,1684,2,1328079600
1685,1662,2,1328079675
1754,1675,1,1328092622
1675,1754,1,1328092657
1591,41,1,1328107663
1591,222,5,1328107714
1591,1695,5,1328107723
1591,1759,5,1328107732
546,1744,1,1328112527
1591,905,4,1328112540
1744,546,1,1328112789
1591,1756,-10,1328115217
1615,1760,1,1328115405
1760,1615,1,1328123235
540,1591,1,1328127924
1591,540,2,1328128461
36,1745,2,1328129693
1745,36,2,1328130445
1281,1539,2,1328142187
304,1386,3,1328156807
1761,36,3,1328196355
36,1615,1,1328199957
1615,36,1,1328200063
1565,1583,1,1328218227
1583,1565,1,1328218375
1317,1615,3,1328237625
1317,1762,2,1328250593
1762,1317,2,1328250701
1317,535,4,1328250976
1714,535,2,1328250986
1762,1526,2,1328255452
1526,1762,2,1328255542
1744,1476,1,1328272626
1585,1657,1,1328275977
1744,1763,1,1328288521
1245,1754,1,1328294673
1754,1245,1,1328295479
1755,1744,2,1328297548
1765,1752,1,1328302915
1555,425,1,1328303013
425,1555,2,1328303026
36,1761,2,1328306359
1674,1766,2,1328321025
1766,1674,5,1328321156
1383,1767,1,1328331817
1767,1383,1,1328331833
1615,1768,1,1328352622
1768,1615,1,1328352643
1763,1744,10,1328362230
1752,1222,1,1328373449
1222,1752,1,1328374105
1758,1386,-2,1328377038
178,1770,1,1328381869
1770,178,1,1328381885
905,1317,5,1328406123
1396,1763,1,1328407213
1763,1396,1,1328407314
1689,1771,2,1328412529
1201,425,7,1328418425
425,1396,7,1328418688
1396,425,7,1328418711
1762,1771,2,1328422999
